Country,Code,Name,Type,Model,ThermalPower,Gross,Net,Operator,Provider,EAF,UCF,Start,Connection,Operation,Shutdown,Construction_time,Online,current_num,ctime_y,ctime_start,color_type
FRANCE,FR -2   ,CHINON A-1,GCR  ,,300,80,70,EDF,LEVIVIER,,,1957-02-01,1963-06-01,1964-02-01 00:00:00,1973-04-01,2311,False,13,6.331506849315068,7.090410958904109,#4daf4a
UK,GB -4B  ,BRADWELL-2,GCR  ,,481,146,123,ML,TNPG,,,1957-01-01,1962-07-01,1962-11-01 00:00:00,2002-03-01,2007,False,120,5.498630136986302,7.005479452054795,#4daf4a
UK,GB -3B  ,BERKELEY-2,GCR  ,,620,166,138,ML,TNPG,,,1957-01-01,1962-06-01,1962-10-01 00:00:00,1988-10-01,1977,False,118,5.416438356164384,7.005479452054795,#4daf4a
UK,GB -3A  ,BERKELEY-1,GCR  ,,620,166,138,ML,TNPG,,,1957-01-01,1962-06-01,1962-06-01 00:00:00,1989-03-01,1977,False,117,5.416438356164384,7.005479452054795,#4daf4a
UK,GB -4A  ,BRADWELL-1,GCR  ,,481,146,123,ML,TNPG,,,1957-01-01,1962-07-01,1962-07-01 00:00:00,2002-03-01,2007,False,119,5.498630136986302,7.005479452054795,#4daf4a
USA,US -16  ,FERMI-1,FBR  ,,200,65,61,DTEDISON,UEC,,,1956-08-01,1966-08-01,1966-08-01 00:00:00,1972-11-01,3652,False,158,10.005479452054795,6.586301369863014,#a65628
USA,US -10  ,DRESDEN-1,BWR  ,,700,207,197,EXELON,GE,,,1956-05-01,1960-04-01,1960-07-01 00:00:00,1978-10-01,1431,False,155,3.9205479452054797,6.3342465753424655,#ff7f00
USA,US -013 ,INDIAN POINT-1,PWR  ,,615,277,257,ENTERGY,B&W,,,1956-05-01,1962-09-01,1962-10-01 00:00:00,1974-10-01,2314,False,165,6.33972602739726,6.3342465753424655,#377eb8
FRANCE,FR -1   ,G-3 (MARCOULE),GCR  ,,260,43,40,COGEMA,SACM,,,1956-03-01,1960-04-01,1960-04-01 00:00:00,1984-06-01,1492,False,21,4.087671232876712,6.167123287671233,#4daf4a
USA,US -018 ,GE VALLECITOS,BWR  ,,50,24,24,GE,GE,,,1956-01-01,1957-10-01,1957-10-01 00:00:00,1963-12-01,639,False,161,1.7506849315068493,6.002739726027397,#ff7f00
UK,GB -2B  ,CHAPELCROSS-2,GCR  ,,260,60,48,ML,UKAEA,,,1955-10-01,1959-07-01,1959-08-01 00:00:00,2004-06-01,1369,False,126,3.750684931506849,5.750684931506849,#4daf4a
UK,GB -2C  ,CHAPELCROSS-3,GCR  ,,260,60,48,ML,UKAEA,,,1955-10-01,1959-11-01,1959-12-01 00:00:00,2004-06-01,1492,False,127,4.087671232876712,5.750684931506849,#4daf4a
UK,GB -2D  ,CHAPELCROSS-4,GCR  ,,260,60,48,ML,UKAEA,,,1955-10-01,1960-01-01,1960-03-01 00:00:00,2004-06-01,1553,False,128,4.254794520547946,5.750684931506849,#4daf4a
UK,GB -2A  ,CHAPELCROSS-1,GCR  ,,260,60,48,ML,UKAEA,,,1955-10-01,1959-02-01,1959-03-01 00:00:00,2004-06-01,1219,False,125,3.33972602739726,5.750684931506849,#4daf4a
UK,GB -1D  ,CALDER HALL-4,GCR  ,,268,60,49,SL,UKAEA,,,1955-08-01,1959-04-01,1959-04-01 00:00:00,2003-03-01,1339,False,124,3.6684931506849314,5.583561643835616,#4daf4a
UK,GB -1C  ,CALDER HALL-3,GCR  ,,268,60,49,SL,UKAEA,,,1955-08-01,1958-03-01,1958-05-01 00:00:00,2003-03-01,943,False,123,2.5835616438356164,5.583561643835616,#4daf4a
FRANCE,FR -1B  ,G-2 (MARCOULE),GCR  ,,260,43,39,COGEMA,SACM,,,1955-03-01,1959-04-01,1959-04-01 00:00:00,1980-02-01,1492,False,20,4.087671232876712,5.164383561643835,#4daf4a
UK,GB -14  ,DOUNREAY DFR,FBR  ,,60,15,11,UKAEA,UKAEA,,,1955-03-01,1962-10-01,1962-10-01 00:00:00,1977-03-01,2771,False,129,7.5917808219178085,5.164383561643835,#a65628
USA,US -001 ,SHIPPINGPORT,PWR  ,,236,68,60,DOE DUQU,WH,,,1954-01-01,1957-12-01,1958-05-01 00:00:00,1982-10-01,1430,False,181,3.9178082191780823,4.002739726027397,#377eb8
UK,GB -1B  ,CALDER HALL-2,GCR  ,,268,60,49,SL,UKAEA,,,1953-08-01,1957-02-01,1957-02-01 00:00:00,2003-03-01,1280,False,122,3.506849315068493,3.5835616438356164,#4daf4a
UK,GB -1A  ,CALDER HALL-1,GCR  ,,268,60,49,SL,UKAEA,,,1953-08-01,1956-08-01,1956-10-01 00:00:00,2003-03-01,1096,False,121,3.0027397260273974,3.5835616438356164,#4daf4a
RUSSIA,RU -1   ,APS-1 OBNINSK,LWGR ,,30,6,5,MSM,MSM,,,1951-01-01,1954-06-01,1954-12-01 00:00:00,2002-04-01,1247,False,93,3.4164383561643836,1.0,#984ea3
